location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR
ngc6366_ejected,3.4,9.242776249,0.990870797,14.812662,20.998598,0.000758875
ngc362_ejected,8.0,0.286688428,0.670297904,13.24974,10.497341,0.000758125
ngc6341_ejected,8.0,0.286688428,0.670297904,13.24974,10.497341,0.000758125
ngc6304_ejected,5.6,0.399953616,0.693309535,16.21482,15.21133,0.000757256
ngc6453_ejected,10.5,0.200577355,0.369391457,16.938159,16.809904,0.000756713
ngc6496_ejected,10.9,0.40180507,0.61433233,30.599342,21.253661,0.00075324
ngc6540_ejected,3.4,0.877732201,0.853086313,16.871312,17.412067,0.000752932
ngc5139_ejected,4.9,0.334652779,0.284487111,26.573487,39.638086,0.000752014
ngc6401_ejected,7.2,0.776641412,0.658363148,39.762782,63.438729,0.000751872
ngc6441_ejected,9.2,0.240519504,0.510282379,13.954954,17.04239,0.000750838
ngc6541_ejected,7.2,0.225002813,0.473693481,12.256011,16.310287,0.000750668
ngc6121_ejected,2.1,0.381147779,0.449780515,26.574381,18.000985,0.000749116
ngc6809_ejected,5.1,1.013001976,0.866100104,24.516953,18.418881,0.000748882
ngc7099_ejected,7.7,0.33697286,0.569517523,17.480872,23.544275,0.000748714
ngc6388_ejected,10.9,0.283913544,0.135737376,56.499411,29.207847,0.000748643
IC1276_ejected,8.9,1.402665822,0.928966419,18.369751,19.181652,0.00074777
ngc6517_ejected,10.1,0.39474653,0.777218276,12.645449,12.318707,0.000746413
ngc6624_ejected,7.4,0.536970054,0.792753168,15.484896,16.956037,0.000746177
ngc6171_ejected,6.0,0.757106504,0.856545457,16.374534,15.569656,0.000745416
ngc6723_ejected,8.2,0.526058789,0.67303913,42.006793,17.834192,0.000744761
ngc6171_ejected,6.0,0.338998692,0.616259501,16.184285,16.812794,0.000743357
ngc6637_ejected,7.8,0.630172199,0.836815828,14.783996,16.26233,0.000742682
ngc6401_ejected,7.2,0.551973971,0.624269829,34.829217,34.268248,0.000742619
IC1276_ejected,8.9,0.480422911,0.710465373,20.394044,23.484098,0.00074067
ngc5139_ejected,4.9,0.447686204,0.622762907,21.549824,23.887299,0.000739544
ngc6171_ejected,6.0,0.289412843,0.449194526,24.953049,16.318606,0.000739422
ngc362_ejected,8.0,0.191751345,0.405359084,16.875451,10.457765,0.000739356
ngc6341_ejected,8.0,0.191751345,0.405359084,16.875451,10.457765,0.000739356
ngc6569_ejected,8.1,0.190736478,0.246397818,16.888365,18.848088,0.000737691
ngc6496_ejected,10.9,0.696022572,0.814434353,16.897751,30.752357,0.000736529
ngc6760_ejected,6.9,0.361199662,0.363489659,32.772816,37.252649,0.000736218
Djor2_ejected,13.2,0.444672037,0.792859881,15.903308,13.526981,0.000735756
ngc6205_ejected,6.8,0.281749961,0.471906372,16.703564,22.109957,0.000735041
ngc1851_ejected,11.7,0.133276206,0.180540114,13.923757,12.396912,0.000734814
ngc6624_ejected,7.4,0.34986079,0.638509352,18.641984,15.553778,0.000732514
ngc6584_ejected,12.5,1.485761253,0.916982287,29.457847,25.094682,0.000731659
ngc5139_ejected,4.9,0.212877766,0.240665421,19.080994,17.053501,0.000731541
ngc5634_ejected,24.6,0.413633678,0.511273935,40.5,50.938262,0.000729641
ngc6715_ejected,25.4,0.148190028,0.205845553,18.254688,19.179635,0.000728421
ngc5927_ejected,7.0,0.361199662,0.363489659,32.772816,37.252649,0.000725701
ngc6356_ejected,13.8,0.130762683,0.472680823,9.5015537,6.3775923,0.000725461
ngc6342_ejected,8.6,0.358541704,0.560827385,25.493581,21.434401,0.000725239
ngc7006_ejected,39.5,0.61996304,0.845834796,16.622006,31.251135,0.000724808
IC1276_ejected,8.9,0.484935537,0.523871899,40.5,40.5,0.000723911
terzan6_ejected,7.1,0.563844272,0.812514112,13.618101,16.557114,0.000720685
ngc6440_ejected,7.5,0.225002813,0.473693481,12.256011,16.310287,0.000720642
ngc6558_ejected,8.7,0.358541704,0.560827385,25.493581,21.434401,0.000716903
ngc6293_ejected,8.6,0.188933491,0.028356112,24.995642,23.515164,0.000716141
ngc6333_ejected,8.1,0.245600696,0.184601377,26.538088,29.787227,0.00071587
ngc6569_ejected,8.1,0.630172199,0.836815828,14.783996,16.26233,0.000715176
ngc6981_ejected,16.2,1.066803987,0.917589392,16.128409,19.906202,0.000712777
ngc6809_ejected,5.1,0.31054577,0.092875809,37.575217,40.5,0.000710428
ngc6352_ejected,5.3,0.702845149,0.842734274,13.251938,17.269957,0.000707157
ngc6287_ejected,8.2,0.245600696,0.184601377,26.538088,29.787227,0.00070714
Ton2_ejected,8.2,2.663110345,0.963041108,22.978369,18.329343,0.000706831
ngc6139_ejected,9.1,0.271405311,0.623826811,13.08254,13.026033,0.000706301
ngc6205_ejected,6.8,0.306916843,0.303154162,33.600698,27.159839,0.000704944
ngc7078_ejected,10.0,0.293304785,0.582975975,17.526256,16.576921,0.00070485
ngc6205_ejected,6.8,0.400686053,0.723774025,15.108601,13.702037,0.000704229
ngc7006_ejected,39.5,0.327676142,0.716496756,14.743893,24.31154,0.000703646
Djor1_ejected,8.8,1.530040025,0.93460127,20.004401,17.667175,0.000701622
ngc6642_ejected,7.3,0.563844272,0.812514112,13.618101,16.557114,0.00070094
ngc5139_ejected,4.9,0.414151385,0.562258541,24.295732,23.522244,0.000700283
terzan10_ejected,7.9,0.536970054,0.792753168,15.484896,16.956037,0.000698951
ngc5139_ejected,4.9,0.395906222,0.41422074,28.795224,35.319783,0.000698286
ngc6723_ejected,8.2,0.649586898,0.847882657,16.580947,13.191691,0.000697955
ngc6356_ejected,13.8,0.155001011,0.275044217,12.816764,16.533146,0.00069795
ngc6712_ejected,6.4,0.490990413,0.766887806,15.599715,15.156295,0.000696719
ngc4833_ejected,5.7,1.376377343,0.891091474,18.92127,34.950619,0.000695151
ngc6496_ejected,10.9,0.397648459,0.401602541,42.507405,41.881901,0.000695113
ngc6637_ejected,7.8,0.776641412,0.658363148,39.762782,63.438729,0.000694036
ngc6652_ejected,9.0,0.358541704,0.560827385,25.493581,21.434401,0.000693006
pal_6_ejected,6.2,0.311614015,0.7699463,8.0025005,7.4778648,0.000692366
ngc6316_ejected,10.9,0.39474653,0.777218276,12.645449,12.318707,0.00069163
Djor2_ejected,13.2,0.195652259,0.38585611,16.12062,16.784419,0.000691554
ngc7078_ejected,10.0,0.240519504,0.510282379,13.954954,17.04239,0.000690771
ngc6934_ejected,14.4,0.241072534,0.533941803,13.744143,19.215969,0.000690641
ngc6273_ejected,8.3,0.275378956,0.393075049,27.954836,18.747163,0.000689869
ngc1851_ejected,11.7,0.139354883,0.183662226,13.43168,13.95072,0.000689696
ngc6723_ejected,8.2,1.335724695,0.933893471,16.8394,13.714404,0.000688128
ngc6540_ejected,3.4,0.439974431,0.731155476,12.232233,13.34335,0.000688113
ngc5466_ejected,16.3,1.974956116,0.951622611,24.277797,21.194691,0.000686331
terzan10_ejected,7.9,0.34986079,0.638509352,18.641984,15.553778,0.000686152
ngc6637_ejected,7.8,0.551973971,0.624269829,34.829217,34.268248,0.000685495
ngc7099_ejected,7.7,0.259938061,0.242023644,28.033947,26.270322,0.000685472
ngc5824_ejected,32.2,0.158490538,0.402099494,15.648761,15.203421,0.000685448
UKS1_ejected,7.2,0.982339099,0.889570882,18.213393,16.725678,0.000684712
ngc6342_ejected,8.6,0.183570134,0.068209401,28.225083,16.340916,0.000684008
ngc7089_ejected,11.1,0.252899613,0.531597639,16.928198,15.505163,0.000683822
terzan8_ejected,24.8,2.152313486,0.951301364,28.586958,30.39092,0.000682767
ngc6981_ejected,16.2,0.774843489,0.679477523,41.31782,79.105514,0.000682315
HP1_ejected,8.1,0.536970054,0.792753168,15.484896,16.956037,0.000681693
ngc6402_ejected,8.4,0.275378956,0.393075049,27.954836,18.747163,0.000681656
ngc6144_ejected,9.8,1.402665822,0.928966419,18.369751,19.181652,0.000679097
ngc5139_ejected,4.9,0.249593574,0.220372402,28.947025,17.807752,0.00067848
ngc5694_ejected,33.0,0.429175396,0.821641663,14.050879,16.152229,0.000677619
ngc6558_ejected,8.7,0.183570134,0.068209401,28.225083,16.340916,0.000676145
ngc6539_ejected,7.5,0.213474579,0.354791454,19.800782,13.597032,0.000674265
ngc6528_ejected,7.0,0.112521248,0.256866543,7.7369523,7.4208877,0.000673226
ngc6144_ejected,9.8,0.480422911,0.710465373,20.394044,23.484098,0.000672649
Djor2_ejected,13.2,0.237257367,0.314197346,19.2623,30.985492,0.000672297
terzan3_ejected,25.2,2.152313486,0.951301364,28.586958,30.39092,0.00067193
ngc4833_ejected,5.7,0.898553198,0.811015727,26.64478,27.941944,0.000669255
HP1_ejected,8.1,0.34986079,0.638509352,18.641984,15.553778,0.00066921
ngc6569_ejected,8.1,0.776641412,0.658363148,39.762782,63.438729,0.000668331
ngc6584_ejected,12.5,0.329285815,0.487844104,32.960217,22.172339,0.000661661
ngc1851_ejected,11.7,0.333699415,0.712664634,13.099094,13.792311,0.000661522
Liller1_ejected,10.2,0.093296476,0.139671353,7.5136882,7.9167367,0.000661192
ngc104_ejected,4.1,1.403479861,0.866799991,30.020244,31.232238,0.000661148
ngc6541_ejected,7.2,0.40424987,0.598543222,16.785751,30.395662,0.000660439
ngc4590_ejected,9.9,0.649663838,0.452216904,77.09013,70.911749,0.000660395
ngc6569_ejected,8.1,0.551973971,0.624269829,34.829217,34.268248,0.000660106
ngc6144_ejected,9.8,0.484935537,0.523871899,40.5,40.5,0.00065743
ngc6093_ejected,8.4,0.536970054,0.792753168,15.484896,16.956037,0.000657346
ngc6626_ejected,5.5,0.187112091,0.195186554,26.221279,8.8593084,0.000654004
ngc6362_ejected,7.2,0.887656668,0.819363257,17.757591,38.975828,0.000653919
ngc6352_ejected,5.3,0.633136976,0.779787762,17.111041,21.428431,0.000653751
ngc6652_ejected,9.0,0.183570134,0.068209401,28.225083,16.340916,0.000653607
ngc5904_ejected,7.0,0.218715274,0.468741559,12.743265,13.422147,0.000652785
ngc5897_ejected,12.4,2.021006965,0.958507893,17.323078,17.921029,0.000652632
ngc5634_ejected,24.6,1.876415073,0.961734976,17.657927,17.869523,0.000652064
ngc6266_ejected,6.6,0.200394578,0.146034002,20.054384,20.331809,0.000651983
ngc4147_ejected,18.3,0.31920313,0.605933928,18.624921,23.908337,0.000651039
ngc6752_ejected,3.8,0.308864861,0.480371964,16.266278,18.557844,0.00065054
ngc5139_ejected,4.9,0.24910428,0.078838062,28.590087,26.84133,0.000649497
ngc5272_ejected,9.7,0.235612634,0.395817834,19.440343,18.236311,0.000649381
ngc6388_ejected,10.9,0.293304785,0.582975975,17.526256,16.576921,0.000646651
ngc6981_ejected,16.2,0.351513942,0.629753864,27.556653,16.632936,0.000645387
ngc6093_ejected,8.4,0.34986079,0.638509352,18.641984,15.553778,0.00064531
ngc6401_ejected,7.2,0.42962347,0.742416352,13.903878,15.075189,0.000644056
ngc6681_ejected,8.6,0.536970054,0.792753168,15.484896,16.956037,0.000642059
ngc5024_ejected,18.1,0.251483781,0.550842181,18.239596,16.618767,0.000640806
ngc6355_ejected,6.8,0.280816888,0.535330206,16.347617,15.130022,0.000640098
ngc6522_ejected,6.8,0.280816888,0.535330206,16.347617,15.130022,0.000640098
ngc6229_ejected,28.3,0.404841256,0.822588418,12.505807,13.279568,0.000638777
ngc4833_ejected,5.7,1.285720302,0.899928639,22.98762,18.778745,0.000637542
ngc6517_ejected,10.1,0.271405311,0.623826811,13.08254,13.026033,0.00063637
ngc6440_ejected,7.5,0.40424987,0.598543222,16.785751,30.395662,0.000634022
ngc6553_ejected,4.1,0.680824134,0.826789211,14.159129,14.961045,0.000633833
ngc6388_ejected,10.9,0.240519504,0.510282379,13.954954,17.04239,0.000633735
ngc6681_ejected,8.6,0.34986079,0.638509352,18.641984,15.553778,0.000630303
ngc5986_ejected,10.0,0.235612634,0.395817834,19.440343,18.236311,0.000629899
ngc6723_ejected,8.2,0.496032309,0.675450309,27.591812,21.546564,0.000629098
ngc6205_ejected,6.8,0.462083789,0.55960758,22.324548,39.680571,0.000628706
ngc6715_ejected,25.4,0.264646807,0.563680278,16.694585,23.650952,0.000627923
IC4499_ejected,17.6,0.425923986,0.519594093,38.150222,41.970238,0.000626999
ngc4372_ejected,4.6,0.348458126,0.510519651,19.203466,21.179037,0.00062428
ngc1261_ejected,15.2,0.510550034,0.811282831,17.083303,14.770165,0.000623993
ngc104_ejected,4.1,0.361342342,0.530462011,18.011851,21.074958,0.000623944
ngc6355_ejected,6.8,0.399953616,0.693309535,16.21482,15.21133,0.000623623
ngc6522_ejected,6.8,0.399953616,0.693309535,16.21482,15.21133,0.000623623
ngc6401_ejected,7.2,0.757106504,0.856545457,16.374534,15.569656,0.00062118
ngc6401_ejected,7.2,0.338998692,0.616259501,16.184285,16.812794,0.000619464
ngc2808_ejected,8.9,0.246423936,0.43830785,16.933313,18.325207,0.000616619
ngc6401_ejected,7.2,0.289412843,0.449194526,24.953049,16.318606,0.000616185
ngc6656_ejected,3.1,0.437326973,0.66596381,14.19986,16.874444,0.000614705
ngc5904_ejected,7.0,0.181026898,0.318069903,10.821198,15.947075,0.000614693
ngc6325_ejected,9.0,0.536970054,0.792753168,15.484896,16.956037,0.000613523
ngc6712_ejected,6.4,0.586804764,0.703377338,26.502578,24.898242,0.000612333
ngc6981_ejected,16.2,1.014328705,0.905355823,16.910324,20.888253,0.000612264
ngc6235_ejected,9.4,1.448017622,0.938010769,18.452916,13.596517,0.000610239
ngc6273_ejected,8.3,0.213474579,0.354791454,19.800782,13.597032,0.000609276
ngc5272_ejected,9.7,0.283877117,0.54503644,15.692651,18.573447,0.000606406
ngc6266_ejected,6.6,0.446048646,0.723397687,15.781023,16.044621,0.000603293
ngc6325_ejected,9.0,0.34986079,0.638509352,18.641984,15.553778,0.000602289
ngc6402_ejected,8.4,0.213474579,0.354791454,19.800782,13.597032,0.000602022
ngc6809_ejected,5.1,0.754996899,0.80261991,19.008233,22.882208,0.000601787
ngc6101_ejected,14.7,3.050332379,0.974378942,18.635504,17.991116,0.000601607
ngc6638_ejected,7.8,0.61505832,0.682892925,27.244282,36.174488,0.000598624
ngc6749_ejected,9.7,2.663110345,0.963041108,22.978369,18.329343,0.000597527
ngc1904_ejected,12.2,0.444298473,0.734587827,24.208485,13.113886,0.000596584
ngc6441_ejected,9.2,0.246423936,0.43830785,16.933313,18.325207,0.000596512
ngc6342_ejected,8.6,0.563844272,0.812514112,13.618101,16.557114,0.000594984
ngc5634_ejected,24.6,0.679581009,0.79996418,29.519784,29.58813,0.000594933
ngc6637_ejected,7.8,0.42962347,0.742416352,13.903878,15.075189,0.000594513
ngc6139_ejected,9.1,0.225002813,0.473693481,12.256011,16.310287,0.000593935
ngc5904_ejected,7.0,0.272385391,0.5380627,15.834783,13.65682,0.00059257
ngc6712_ejected,6.4,0.977031724,0.764142042,38.873238,41.839609,0.000592256
ngc6316_ejected,10.9,0.271405311,0.623826811,13.08254,13.026033,0.000589664
ngc5986_ejected,10.0,0.283877117,0.54503644,15.692651,18.573447,0.000588214
ngc6624_ejected,7.4,0.280816888,0.535330206,16.347617,15.130022,0.000588198
ngc6558_ejected,8.7,0.563844272,0.812514112,13.618101,16.557114,0.000588145
ngc6352_ejected,5.3,0.443336833,0.739383589,13.237927,13.953174,0.000587561
ngc6541_ejected,7.2,0.194937568,0.40086777,11.05003,14.053871,0.000584959
ngc4590_ejected,9.9,1.089250618,0.876304014,20.276442,29.172142,0.000584576
Arp2_ejected,29.0,2.152313486,0.951301364,28.586958,30.39092,0.000583884
ngc5272_ejected,9.7,0.182922456,0.086480926,14.992525,28.053101,0.000582592
ngc1261_ejected,15.2,0.261885404,0.222757387,32.67846,33.694082,0.000581653
ngc5946_ejected,11.9,0.229172502,0.467893934,16.332606,15.56547,0.000581332
ngc288_ejected,8.1,0.887656668,0.819363257,17.757591,38.975828,0.000581261
ngc6333_ejected,8.1,0.556488126,0.704470342,29.042009,21.358482,0.000578094
ngc6304_ejected,5.6,0.221231792,0.388072894,13.254186,15.17381,0.000576374
Djor2_ejected,13.2,0.252899613,0.531597639,16.928198,15.505163,0.000575032
ngc6637_ejected,7.8,0.757106504,0.856545457,16.374534,15.569656,0.000573397
ngc6624_ejected,7.4,0.399953616,0.693309535,16.21482,15.21133,0.000573059
ngc6569_ejected,8.1,0.42962347,0.742416352,13.903878,15.075189,0.000572494
ngc5024_ejected,18.1,0.277296844,0.51519949,17.155297,25.947282,0.000572059
ngc2419_ejected,90.4,0.147573703,0.391849852,18.111268,18.889785,0.000571831
ngc6637_ejected,7.8,0.338998692,0.616259501,16.184285,16.812794,0.000571813
ngc362_ejected,8.0,0.218715274,0.468741559,12.743265,13.422147,0.000571187
ngc6341_ejected,8.0,0.218715274,0.468741559,12.743265,13.422147,0.000571187
ngc6287_ejected,8.2,0.556488126,0.704470342,29.042009,21.358482,0.000571044
ngc6638_ejected,7.8,1.079525535,0.814015883,41.401206,32.243787,0.000570331
ngc6535_ejected,6.6,1.671865009,0.889777083,29.384787,40.5,0.000569483
IC4499_ejected,17.6,0.67765616,0.833380901,16.775694,25.713921,0.0005691
ngc6637_ejected,7.8,0.289412843,0.449194526,24.953049,16.318606,0.000568786
ngc6652_ejected,9.0,0.563844272,0.812514112,13.618101,16.557114,0.00056854
ngc5466_ejected,16.3,1.329634001,0.877106969,34.682158,40.5,0.000568416
ngc6712_ejected,6.4,0.426391002,0.555135033,27.439636,24.410781,0.000568046
Rup106_ejected,20.3,2.873690903,0.974366833,17.397117,19.145588,0.000567743
ngc7089_ejected,11.1,0.235612634,0.395817834,19.440343,18.236311,0.000567477
ngc6864_ejected,17.7,0.130762683,0.472680823,9.5015537,6.3775923,0.000565613
ngc4372_ejected,4.6,1.527799332,0.917998817,18.554546,19.273962,0.000565439
ngc6229_ejected,28.3,0.357343456,0.726491156,16.507797,18.551347,0.000565124
ngc5986_ejected,10.0,0.182922456,0.086480926,14.992525,28.053101,0.000565114
ngc6981_ejected,16.2,1.485761253,0.916982287,29.457847,25.094682,0.000564552
ngc6715_ejected,25.4,0.223759091,0.475471665,19.241902,18.677866,0.000563654
ngc1851_ejected,11.7,0.234019462,0.572241822,13.566787,11.308592,0.000562798
ngc6440_ejected,7.5,0.194937568,0.40086777,11.05003,14.053871,0.00056156
ngc6496_ejected,10.9,0.526058789,0.67303913,42.006793,17.834192,0.000560279
ngc2298_ejected,10.4,2.559327408,0.967732707,15.358931,17.660066,0.000558435
pal_5_ejected,21.8,0.62790493,0.693971809,42.055735,41.543639,0.000557799
ngc5139_ejected,4.9,0.463629009,0.617019468,16.581703,29.108553,0.000557783
ngc5946_ejected,11.9,0.297948905,0.633909657,13.378093,15.88347,0.000556848
IC1276_ejected,8.9,0.379747737,0.401871464,28.271701,41.689603,0.000556212
IC1276_ejected,8.9,0.741048594,0.73049924,29.05711,40.5,0.000556005
ngc6656_ejected,3.1,0.281147015,0.383824723,16.84677,16.576914,0.000555971
terzan7_ejected,21.9,0.62790493,0.693971809,42.055735,41.543639,0.000555252
ngc5286_ejected,11.3,0.404480794,0.711901795,17.387323,16.021063,0.000554559
ngc6539_ejected,7.5,0.483901468,0.735362526,19.16022,15.359175,0.000553937
ngc6569_ejected,8.1,0.757106504,0.856545457,16.374534,15.569656,0.00055216
ngc5946_ejected,11.9,0.22465236,0.544945247,14.155666,11.147542,0.000551734
terzan10_ejected,7.9,0.280816888,0.535330206,16.347617,15.130022,0.00055097
ngc6569_ejected,8.1,0.338998692,0.616259501,16.184285,16.812794,0.000550635
ngc6712_ejected,6.4,0.687712704,0.755695385,19.024964,31.295888,0.000549557
ngc7078_ejected,10.0,0.246423936,0.43830785,16.933313,18.325207,0.000548791
ngc6569_ejected,8.1,0.289412843,0.449194526,24.953049,16.318606,0.00054772
ngc6715_ejected,25.4,0.293317455,0.590208858,22.975745,18.318562,0.000544723
ngc1261_ejected,15.2,0.202192041,0.268367544,30.351078,13.287898,0.000544503
ngc6864_ejected,17.7,0.155001011,0.275044217,12.816764,16.533146,0.000544164
ngc6723_ejected,8.2,0.490990413,0.766887806,15.599715,15.156295,0.000543781
ngc6254_ejected,4.1,0.364113618,0.509046145,22.684785,17.453767,0.000543693
ngc5694_ejected,33.0,0.355893418,0.693462699,18.718677,22.819194,0.000542263
ngc6934_ejected,14.4,0.361464219,0.638145257,21.072722,19.048703,0.000542186
ngc6293_ejected,8.6,0.705499252,0.82352512,18.446987,19.108692,0.000540574
ngc362_ejected,8.0,0.181026898,0.318069903,10.821198,15.947075,0.000537857
ngc6341_ejected,8.0,0.181026898,0.318069903,10.821198,15.947075,0.000537857
ngc6171_ejected,6.0,0.243067197,0.386125845,16.901048,15.778973,0.000537376
HP1_ejected,8.1,0.280816888,0.535330206,16.347617,15.130022,0.000537366
terzan10_ejected,7.9,0.399953616,0.693309535,16.21482,15.21133,0.000536789
ngc5286_ejected,11.3,0.286688428,0.670297904,13.24974,10.497341,0.000536726
UKS1_ejected,7.2,0.758395305,0.799897999,26.313633,19.881902,0.000536554
ngc2298_ejected,10.4,0.694859666,0.780418859,17.637486,34.892457,0.000535142
ngc6517_ejected,10.1,0.225002813,0.473693481,12.256011,16.310287,0.00053513
ngc5272_ejected,9.7,0.246018804,0.377325533,27.353741,13.36061,0.000533677
ngc6584_ejected,12.5,1.274780776,0.927352359,16.660872,16.926588,0.000531847
ngc5897_ejected,12.4,0.787259335,0.717225572,46.929399,40.5,0.000531682
ngc5024_ejected,18.1,0.417080732,0.766454355,13.93329,17.030701,0.000530778
ngc6254_ejected,4.1,0.963376981,0.872025584,14.440005,17.164733,0.000530579
ngc7089_ejected,11.1,0.283877117,0.54503644,15.692651,18.573447,0.000529922
ngc5024_ejected,18.1,0.335691,0.572293927,21.92705,25.173388,0.000528891
ngc1261_ejected,15.2,0.58011346,0.633612092,40.41244,41.278743,0.000528651
ngc5634_ejected,24.6,0.424050373,0.686547229,28.544993,21.451021,0.000528353
